apple,positive,1.25523E+17,Sun Oct 16 10:48:08 +0000 2011,"_ibertaddigital.tv/ iPad a briliant SteveJobs produck ,http://t.co/00ohfLY6
@Apple present... http://t.co/DBbWSDpx"
apple,positive,1.26312E+17,Tue Oct 18 15:01:37 +0000 2011,---åÈ RT @Apple No question bro. RT @AintEeenTrippin: Should I get dis iPhone or a EVO 3D?
apple,negative,1.26383E+17,Tue Oct 18 19:43:40 +0000 2011,. @apple & @AT&T u cannot tell me there isn't at least 1 64GB iPhone 4S in LA or Vegas!! Give me a fucking break!!!!
apple,negative,1.26189E+17,Tue Oct 18 06:51:41 +0000 2011,. if u need me just text me o wait u i wont get it cuz @apple fucks me every time #fuckingpissed
apple,neutral,1.2525E+17,Sat Oct 15 16:42:00 +0000 2011,"...now with Siri were talking to our iPhones... how will we ever know if people are really truly crazy? :P 
#iphone4s #Siri #apple @apple"
apple,neutral,1.26324E+17,Tue Oct 18 15:47:32 +0000 2011,.@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn
apple,neutral,1.26415E+17,Tue Oct 18 21:49:37 +0000 2011,".@Apple has a record quarter and because a bunch of professional guessers (aka analysts) wanted more, its a disappointment #wtf"
apple,positive,1.25334E+17,Sat Oct 15 22:13:53 +0000 2011,.@apple thanks for fixing this... http://t.co/wTj1ogDO
apple,positive,1.25975E+17,Mon Oct 17 16:40:37 +0000 2011,.@apple you got me. I'm now invested. MacBook Pro next year. Time to get on selling more of my #android gear
apple,neutral,1.26325E+17,Tue Oct 18 15:51:51 +0000 2011,.RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/LCTPxHF5
apple,neutral,1.25374E+17,Sun Oct 16 00:53:04 +0000 2011,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/DLLabuAK #PampersHelloApps"""
apple,neutral,1.25406E+17,Sun Oct 16 03:01:35 +0000 2011,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/eYLm3pav #PampersHelloApps"""
apple,neutral,1.25218E+17,Sat Oct 15 14:34:57 +0000 2011,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/g8Uof7uz #PampersHelloApps"""
apple,neutral,1.26135E+17,Tue Oct 18 03:17:50 +0000 2011,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/r0WYm1jX #PampersHelloApps"""
apple,neutral,1.2594E+17,Mon Oct 17 14:25:05 +0000 2011,"""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" @MikeShatzkin http://t.co/1ndxcMO1 #dbw #metacon"
apple,neutral,1.25667E+17,Sun Oct 16 20:20:01 +0000 2011,"""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" #fbf11 #publaunch @MikeShatzkin http://t.co/1ndxcMO1"
apple,negative,1.25995E+17,Mon Oct 17 18:03:06 +0000 2011,"""Waiting for items to copy"" in Itunes after everything DID copy goes on, and on, and on.  Come on @Apple, what the hell?"
apple,irrelevant,1.25517E+17,Sun Oct 16 10:22:28 +0000 2011,[iPad] iPad 1. Generation generalÌ_berholt ab 389 ‰âÂ @Apple http://t.co/tOv1xKQ8
apple,irrelevant,1.25521E+17,Sun Oct 16 10:40:31 +0000 2011,[iPad] iPad 1. Generation generalÌ_berholt ab 389 ‰âÂ @Apple: Der Tablet von Apple bleibt weiterhin recht preisstab... http://t.co/h8ANhAVu
apple,neutral,1.26008E+17,Mon Oct 17 18:52:32 +0000 2011,"@_alastair w/ respect, the old alternatives were talking to a computer in india or the geek squad. @apple does a pretty great job."
apple,neutral,1.25373E+17,Sun Oct 16 00:48:58 +0000 2011,@_courtneytaylor @apple did you get a 4S?
apple,neutral,1.25626E+17,Sun Oct 16 17:36:55 +0000 2011,"@adityasood @apple @Quora I totally agree, was talking w/friends about that yesterday. Siri Everywhere!"
apple,negative,1.26144E+17,Tue Oct 18 03:53:50 +0000 2011,@albertmal88 remember @apple is evil. #icloud entering the #dropbox market
apple,positive,1.25718E+17,Sun Oct 16 23:39:51 +0000 2011,@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.
apple,negative,1.25313E+17,Sat Oct 15 20:52:22 +0000 2011,"@amandbrar @apple Siri has worked for me less than 10% of the time. If service doesn't improve by Monday, I'm returning my iPhone 4S."
apple,neutral,1.25597E+17,Sun Oct 16 15:40:30 +0000 2011,@Apple  I asked Siri 'if she swallowed' she relied 'Lets see' - wtf do i do now? wank over my phone?
apple,negative,1.2573E+17,Mon Oct 17 00:27:57 +0000 2011,@apple  why don't you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks.
apple,negative,1.25963E+17,Mon Oct 17 15:55:56 +0000 2011,"@Apple - #Siri is not working due to ""network problem""? Seriously? Can you fix this? #iPhone4s #Fail"
apple,irrelevant,1.25653E+17,Sun Oct 16 19:23:38 +0000 2011,@apple - dette blir for dumt. http://t.co/zqKMkq91
apple,negative,1.2593E+17,Mon Oct 17 13:43:22 +0000 2011,@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful.
