microsoft,neutral,1.26613E+17,Wed Oct 19 10:58:51 +0000 2011,"#Job #ICT System Administrator Windows: GSI Consultants, Zug http://t.co/96Vi7GIu #Microsoft #IT"
microsoft,neutral,1.26487E+17,Wed Oct 19 02:37:08 +0000 2011,"#Job #ICT System Engineer (m/w): planova human capital ag, Luzern http://t.co/2PJo4Dqr #Microsoft #IT"
microsoft,neutral,1.26487E+17,Wed Oct 19 02:37:09 +0000 2011,"#Job #ICT System- und Netzwerk Spezialist/in: planova human capital ag, St. Gallen http://t.co/WYHjUOqr #Microsoft #IT"
microsoft,neutral,1.26654E+17,Wed Oct 19 13:41:55 +0000 2011,#Job #ICT Verkaufspezialist von InfrastrukturlÃ¶sungen an GeschÃ_ftskunden (w/m): Microsoft Schweiz... http://t.co/admV6cNg #Microsoft #IT
microsoft,neutral,1.26579E+17,Wed Oct 19 08:41:37 +0000 2011,"#Job #ICT Windows Client Engineering im IT Forschungsumfeld!: GSI Consultants, ZÃ_rich http://t.co/0OQ1qvEn #Microsoft #IT"
microsoft,neutral,1.26597E+17,Wed Oct 19 09:53:30 +0000 2011,#Kinect -projector makes all surfaces touchscreen #ar #touch #microsoft #xbox360 #gaming #games  http://t.co/67CMvCki
microsoft,positive,1.26688E+17,Wed Oct 19 15:56:55 +0000 2011,#Kinect Makes Learning Playful with Help from #SesameStreet and #NationalGeographic #education #microsoft http://t.co/E5uhka8F
microsoft,neutral,1.26599E+17,Wed Oct 19 10:00:12 +0000 2011,#Kinect Makes Learning Playful with Help from Sesame Street and National Geographic http://t.co/xQXP2uWx Genius idea ;) #Microsoft
microsoft,neutral,1.26757E+17,Wed Oct 19 20:29:42 +0000 2011,#linux / #ubuntu - #Windows / #microsoft Â» http://t.co/TteunwMj !!Que gran diferencia!! -/
microsoft,neutral,1.26737E+17,Wed Oct 19 19:12:05 +0000 2011,#Linux Licensing in Conflict with Secure Boot Support http://t.co/vAyDRedn #opensource #uefi #microsoft
microsoft,positive,1.26596E+17,Wed Oct 19 09:51:14 +0000 2011,#mango shows #microsoft still has the taste for smartphone success http://t.co/mAOQaplH
microsoft,neutral,1.2671E+17,Wed Oct 19 17:22:08 +0000 2011,#microsoft
microsoft,neutral,1.2665E+17,Wed Oct 19 13:25:41 +0000 2011,#Microsoft  hat den Prototyp ihres OmniTouch vorgestellt. Dieser macht fast jede OberflÃ_che zum Touchscreen. http://t.co/5370kR8v
microsoft,neutral,1.26648E+17,Wed Oct 19 13:17:02 +0000 2011,"#Microsoft - Lanzara nueva tecnologia #Omnitouch que usa #Kinect: Si la tendencia son las pantallas touch o ""Mul... http://t.co/A4aSHlF6"
microsoft,negative,1.26721E+17,Wed Oct 19 18:05:52 +0000 2011,"#Microsoft - We put the ""backwards"" into backwards compatibility. #instantfollowback"
microsoft,neutral,1.26704E+17,Wed Oct 19 17:00:37 +0000 2011,#Microsoft :88%di noi utilizza servizi #cloud senza saperlo. Rivelata release di #WindowsPhone e aggiornamenti #Hotmail http://t.co/vgUbrZYN
microsoft,negative,1.26667E+17,Wed Oct 19 14:31:25 +0000 2011,#Microsoft 's latest offering leaves me praying for the Blue Screen of Death. http://t.co/gTqdvfxo #advertising #OhNoNotAgain
microsoft,positive,1.2667E+17,Wed Oct 19 14:42:53 +0000 2011,#Microsoft @ ISB... watching the new windows 8 in action...pretty impressive! Finally a contender to mac os.. Interesting battle in store
microsoft,neutral,1.26703E+17,Wed Oct 19 16:54:06 +0000 2011,#microsoft @diggita Microsoft - Bill Gates in tribunale: sotto accusa Windows 95 (isarenas) http://t.co/nXDd3dCZ
microsoft,neutral,1.26803E+17,Wed Oct 19 23:31:07 +0000 2011,#microsoft @diggita Microsoft - Macro in Word 2007 (gerardopaolillo) http://t.co/O3M07opC
microsoft,neutral,1.26539E+17,Wed Oct 19 06:02:33 +0000 2011,#microsoft #3Q (or 1Q12) #conferencecall 10/20/11 http://t.co/zm9Dye63
microsoft,negative,1.26508E+17,Wed Oct 19 04:01:16 +0000 2011,"#microsoft #careers site is giving errors for any thing i search!! #weird
microsoft,neutral,1.26615E+17,Wed Oct 19 11:07:06 +0000 2011,#Microsoft #Cloud Getting Physical with Virtual Servers: Q. Is it important that Windows Server and Microso... http://t.co/n8ky79pQ #TCN
microsoft,neutral,1.26651E+17,Wed Oct 19 13:30:21 +0000 2011,#Microsoft #Cloud Getting Started with Microsoft's Windows Azure Cloud: The Lay of ...: Good tools integrat... http://t.co/2luPCfho #TCN
microsoft,neutral,1.26797E+17,Wed Oct 19 23:08:38 +0000 2011,#Microsoft #Cloud GSA Loses $2.5 Billion Cloud Contract Fight: Google recently dropped a case against the D... http://t.co/cObJRw66 #TCN
microsoft,neutral,1.26578E+17,Wed Oct 19 08:38:04 +0000 2011,#Microsoft #Cloud Infosys kicks off its cloud drive with Microsoft partnership: Infosys has accelerated its... http://t.co/utU4mwjK #TCN
microsoft,neutral,1.26523E+17,Wed Oct 19 04:58:46 +0000 2011,"#Microsoft #Cloud Microsoft - Capture the Cloud: ... through the Rookie, Veteran, and All-Star tiers provid... http://t.co/tnxYUxvA #TCN"
microsoft,neutral,1.26673E+17,Wed Oct 19 14:55:23 +0000 2011,#Microsoft #Cloud Microsoft launches Virtual Academy in Kenya: Microsoft East and Southern Africa launched ... http://t.co/GllUQiTJ #TCN
microsoft,positive,1.26742E+17,Wed Oct 19 19:29:04 +0000 2011,#Microsoft #Cloud Microsoft offers students free access to its technologies to improve employability: Dubbe... http://t.co/rGBHHUQP #TCN
microsoft,neutral,1.26742E+17,Wed Oct 19 19:29:05 +0000 2011,"#Microsoft #Cloud Microsoft, Infosys Partner to Bring Cloud to Enterprises: Speaking to CMSWire before the ... http://t.co/GV1edcvp #TCN"
microsoft,neutral,1.26651E+17,Wed Oct 19 13:30:21 +0000 2011,"#Microsoft #Cloud Oracle, Windows Garner Different Views over Multitenant Cloud ...: Microsoft's cloud appr... http://t.co/lVzJNRPs #TCN"
microsoft,neutral,1.26706E+17,Wed Oct 19 17:06:45 +0000 2011,"#Microsoft #Cloud Steve Ballmer At Web 2.0: Microsoft CEO Disses Android, iPhone: According to GeekWire, Ba... http://t.co/5L3vWLZJ #TCN"
microsoft,neutral,1.26592E+17,Wed Oct 19 09:34:19 +0000 2011,"#Microsoft #Cloud Windows Intune: Microsoft Offers Cloud Partners New Incentive ...: ... calendar year, whi... http://t.co/ufI0YlL7 #TCN"
microsoft,neutral,1.26651E+17,Wed Oct 19 13:30:22 +0000 2011,#Microsoft #Cloud windows+server - RT @WesleyBackelant: Announcing the Microsoft ...: WindowsAzure : @Wesle... http://t.co/NaPViOT8 #TCN
microsoft,negative,1.26719E+17,Wed Oct 19 17:58:18 +0000 2011,#Microsoft #Dynamics #NAV is a cesspit. Extreme consultingware. To be avoided...
microsoft,neutral,1.26632E+17,Wed Oct 19 12:14:23 +0000 2011,#Microsoft #Dynamics GP soon to offer 64-bit Hyper-V images only : http://t.co/82CFFcHZ
microsoft,neutral,1.26643E+17,Wed Oct 19 12:55:26 +0000 2011,#microsoft #edu Microsoft's Kinect brings 'playful learning' to the Xbox 360 - The Guardian http://t.co/MW22MJOG
microsoft,neutral,1.26643E+17,Wed Oct 19 12:55:26 +0000 2011,#microsoft #edu UD School Board seats up for grabs - Delaware County Daily Times http://t.co/YCXCo5kK
microsoft,neutral,1.26566E+17,Wed Oct 19 07:52:13 +0000 2011,#Microsoft #LifeCam NX-3000 #Webcam (Gray) Review http://t.co/zJMHBPH7 #nx3000 #laptopwebcam #notebooks #laptop
microsoft,neutral,1.26727E+17,Wed Oct 19 18:31:06 +0000 2011,#Microsoft #Office: A #Shortcut To #Find Your #Microsoft #Office #Documents http://t.co/QojWxB50 via @ibad.info
microsoft,neutral,1.26723E+17,Wed Oct 19 18:14:03 +0000 2011,#Microsoft #OmniTouch: Convirtiendo cualquier superficie en una â€œpantalla tÃ¡ctilâ€ù http://t.co/7FvZ0IIq
microsoft,positive,1.26792E+17,Wed Oct 19 22:49:34 +0000 2011,#Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project ! http://t.co/c97sNizT
microsoft,negative,1.26793E+17,Wed Oct 19 22:53:51 +0000 2011,#Microsoft #Outlook #2011 for #Mac #sucksâ€_ #hate
microsoft,positive,1.2673E+17,Wed Oct 19 18:41:32 +0000 2011,#Microsoft #PowerPivot gives users the power to create compelling self-service #BI solutions. #infinitywebinar
microsoft,positive,1.26693E+17,Wed Oct 19 16:13:48 +0000 2011,#microsoft #research shows #Holodesk. Awesome!!! The holodeck is one step closer! bit.ly/pCMJON #kinect /via @dvroegop
microsoft,neutral,1.26678E+17,Wed Oct 19 15:15:20 +0000 2011,#Microsoft #Research y la Universidad #Carnegie #Mellon desarrollan  #OmniTouch basado en #Kinect http://t.co/y2QzUjM7 #fb
microsoft,negative,1.26558E+17,Wed Oct 19 07:20:57 +0000 2011,#microsoft #SBS 2011 disabling third party software #updates via #gpo
microsoft,neutral,1.26591E+17,Wed Oct 19 09:30:38 +0000 2011,#Microsoft #SCVMM #2012- Session by @virtualfat - all u need to know about the new 2012 version. #e2evc Register http://t.co/eZBtVm9Z
microsoft,neutral,1.26732E+17,Wed Oct 19 18:50:10 +0000 2011,#Microsoft #Search Idea Could Let You Search Like Miley http://t.co/JoMucrMb
microsoft,neutral,1.26557E+17,Wed Oct 19 07:13:46 +0000 2011,#Microsoft #Silverlight v4.0.60831 &amp; v5.0.60818 RC | fanSte.nl http://t.co/b4IRd1qa via @pryourblog
microsoft,neutral,1.26782E+17,Wed Oct 19 22:08:07 +0000 2011,#microsoft #volume 1 #microsoft powerpoint #procedural syntax http://t.co/InQbcG68 GO! with Microsoft PowerPoint 2007 Volume 1
microsoft,neutral,1.26699E+17,Wed Oct 19 16:39:12 +0000 2011,"#Microsoft #Werk Citrix-Microsoft Specialist - NB-Den Bosch, Zoek je een technisch uitdagende, high profile, groeipo... http://t.co/TsGcOIHX"
microsoft,neutral,1.26669E+17,Wed Oct 19 14:39:45 +0000 2011,#Microsoft #Werk Senior IT Infrastructure Specialist Microsoft / Senior Systeembeheerder regio Amsterdam http://t.co/1erIcOhS
microsoft,neutral,1.26699E+17,Wed Oct 19 16:39:12 +0000 2011,"#Microsoft #Werk Sharepoint specialist, Groningen - Het gaat om het verder uitbouwen van een portal en om SharePoint... http://t.co/Ytq1Kv5d"
