google,irrelevant,1.26493E+17,Wed Oct 19 02:59:07 +0000 2011,_('~')_ ãÅ‚ã‚_ãÅŒãÅ¨ãÅ†ãÅ”ãÅ–ãÅ„ãÅ_ãÅ™ãÅ£ï_Åï_ÅFacebookãƒ_ãƒ_ã‚¸ã€ŒGoogle AppsãÅ£ãÅ_ãÅ„ãÅ„ãÅ_ï_Åã€çã‚‚å_êã€…ãÅ«ãƒ•ã‚¡ãƒ_ãÅŒå¢—ãÅˆãÅ_ãÅ_ãÅ™ãÅ£ï_Åï_Åå¬‰ãÅ—ãÅ„ãÅ§ãÅ™ãÅ£ï_Åï_Å http://t.co/PBi9Hog8 #google #googleapps
google,positive,1.26508E+17,Wed Oct 19 04:02:06 +0000 2011,... I think I should work for #MelaleucaTheWellnessCompany ... Probably the best company to work for .. oh and #Google
google,irrelevant,1.26498E+17,Wed Oct 19 03:19:17 +0000 2011,"'Did #Jews...' on a #Google Search: http://t.co/PyoG47fV &lt;&lt;&lt; ""Kill Jesus, Cause 9/11, Vote for Hitler"""
google,positive,1.26496E+17,Wed Oct 19 03:13:28 +0000 2011,"""@SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung""-I do!"
google,neutral,1.26496E+17,Wed Oct 19 03:11:41 +0000 2011,"""#Google, Samsung unveil Ice Cream Sandwich-powered #Galaxy #Nexus"" - http://t.co/r8f0jmGY"
google,irrelevant,1.2653E+17,Wed Oct 19 05:26:24 +0000 2011,"""Hay que darse prisa en conocer el fenÃ_meno web... AcabarÃ¡ en tres ... - Elâ€_ http://t.co/ynksEeUN #google"
google,neutral,1.26486E+17,Wed Oct 19 02:31:51 +0000 2011,"""Kanye West has added you to his circles."" yeah, right. #galaxynexus #google #ics"
google,irrelevant,1.26487E+17,Wed Oct 19 02:36:55 +0000 2011,"""Request desktop site"" : fonction trÃ¨s sympa #google #nexusprime"
google,positive,1.26513E+17,Wed Oct 19 04:22:05 +0000 2011,"""Samsung and Google have closely collaborated to push the mobile experience forward. We are pleased to ... http://t.co/ecT8fYIA #Google+"
google,neutral,1.26489E+17,Wed Oct 19 02:45:17 +0000 2011,"[#Infographic] #Google+ cost half a billion to build, driving users to #1 most followed user: Mark Zuckerberg. http://t.co/CzMfvnLQ #irony"
google,positive,1.26525E+17,Wed Oct 19 05:08:46 +0000 2011,[GReader Share] Five Reasons Why Google is Winning the War in Photosharing  http://t.co/coQCLb9R - #photography #fotografia #google+
google,irrelevant,1.26498E+17,Wed Oct 19 03:21:51 +0000 2011,@.brown45235: vibro http://t.co/uoIfnklJ #gnu #gome #google #hadopi #health ... http://t.co/V690lfLS
google,neutral,1.2649E+17,Wed Oct 19 02:50:07 +0000 2011,@5in_n_the_Air #GOOGLE time kml
google,negative,1.26495E+17,Wed Oct 19 03:08:27 +0000 2011,@adiman_ #google #fail
google,neutral,1.265E+17,Wed Oct 19 03:29:50 +0000 2011,@Affan Fact! They still do everything better though #google
google,irrelevant,1.26501E+17,Wed Oct 19 03:33:27 +0000 2011,@alanlepo..IBM Connections light years ahead of other vendors in #analytics http://t.co/jg24duIa #socialbiz #Google+
google,neutral,1.26494E+17,Wed Oct 19 03:03:11 +0000 2011,@AndroidPolice Duly noted -- I hope AOSP is updated with ICS 4.0. #Android #Google
google,neutral,1.26501E+17,Wed Oct 19 03:33:20 +0000 2011,@AtlantaSnoop yea I've seen my #location waaaay off on #google sites. Not a big deal but still strange. #spookygoogle
google,neutral,1.26529E+17,Wed Oct 19 05:25:56 +0000 2011,"@attentionspan i don't think the link you posted suggests that #google+ traffic is in downward spiral, just corrected for novelty"
google,neutral,1.26495E+17,Wed Oct 19 03:07:48 +0000 2011,@Ayy_Queen #google it lol espn too
google,positive,1.2653E+17,Wed Oct 19 05:27:02 +0000 2011,@Bla1ze I was referring to #Google & #Icecreamsandwich. It looks amazing. What imo android was missing. I ... http://t.co/rE4nLZgI
google,positive,1.26494E+17,Wed Oct 19 03:03:04 +0000 2011,"@BrandonMiniman @Jaime_Rivera I'm an iOs user but the #ICS is awesome, great job #google"
google,neutral,1.26524E+17,Wed Oct 19 05:02:12 +0000 2011,@Bravo u should have a cast of  Latina #housewives  WE have some pretty  successful Latina Women in this world #GOOGLE them..
google,irrelevant,1.265E+17,Wed Oct 19 03:29:31 +0000 2011,@CarlosTolosa10 jajaja buscalo en #google y ve como esta jajaja
google,neutral,1.26499E+17,Wed Oct 19 03:23:49 +0000 2011,@csg122 http://t.co/TBxLrvin Hopefully you check twitter often enough to find this article. :D #google #ICS
google,irrelevant,1.26505E+17,Wed Oct 19 03:46:40 +0000 2011,@DanielaS04 :) eso!!! #Google+
google,irrelevant,1.26504E+17,Wed Oct 19 03:46:13 +0000 2011,@DanyFajardo Listo Dany gracias =) ... #Google+
google,irrelevant,1.26534E+17,Wed Oct 19 05:42:24 +0000 2011,"@DaphneDijkerman Wat let je om die vraag te stellen bij Blik op de weg, er is vast wel een site waar dat kan #google"
google,irrelevant,1.26495E+17,Wed Oct 19 03:08:07 +0000 2011,@donchele vaya trabaje con #Google mejor jajajajajajajaj
google,neutral,1.26507E+17,Wed Oct 19 03:55:10 +0000 2011,@dwtalker that's some tough competition right there http://t.co/XP9LhjpR #TechWar #Google #Facebook #Apple #Amazon
google,neutral,1.26492E+17,Wed Oct 19 02:58:50 +0000 2011,@eboyee S tim da http://t.co/hX21e1JK daje Server Error :)  #Google #IceCreamSandwich
google,irrelevant,1.26526E+17,Wed Oct 19 05:13:54 +0000 2011,@Eddy_Ve pero cuando llegue el momento de agregarlo espero ya tener la ciudad de amigos en #Google+ hahaha
google,irrelevant,1.26492E+17,Wed Oct 19 02:57:10 +0000 2011,"@EgyDroid ""Android Beam Ù‡Ùˆ Ù†Ø¸Ø§Ù… ØªØ¨Ø§Ø¯Ù„ Ø§Ù„Ø¨Ù_Ø§Ù†Ø§Øª Ø§Ù„Ø®Ø§Øµ Ø¨Ø£Ù†Ø¯Ø±ÙˆÙ_Ø¯ Ù„ØªÙ†Ø§Ù‚Ù„ Ø§Ù„Ø¨Ù_Ø§Ù†Ø§Øª Ø_Ù† Ø·Ø±Ù_Ù‚ Ø®Ø§ØµÙ_Ø© NFS"" very strong feature amazing #Google #Nexus"
google,neutral,1.26498E+17,Wed Oct 19 03:21:49 +0000 2011,@Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung
google,irrelevant,1.26499E+17,Wed Oct 19 03:24:18 +0000 2011,@iley_little we'lll figure it out tm in gym #google
google,positive,1.26511E+17,Wed Oct 19 04:12:27 +0000 2011,"@immad_immad #google, always thinking ahead"
google,irrelevant,1.26501E+17,Wed Oct 19 03:33:21 +0000 2011,"@iPhonologo iOS exclusivo, desde que no logre pasar a la segunda ronda de examenes para trabajar en #Google me cambie al mundo Mac"
